timestamp,station_id,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,visibility_km,weather_type,air_quality_index,uv_index,pressure_hpa
2024-02-15 22:00:00,WS-05,23.7,70.7,-0.8,11.4,9.5,Cerah Berawan,132,0,1012.4
2024-02-15 22:00:00,WS-06,23.6,70.5,0.5,10.8,9.5,Cerah Berawan,140,0,1011.1
2024-02-15 22:00:00,WS-07,23.1,74.9,-1.8,10.5,9.5,Cerah Berawan,138,0,1011.4
2024-02-15 22:00:00,WS-08,24.2,72.4,0.7,13.6,10.2,Cerah Berawan,138,0,1012.3
2024-02-15 22:00:00,WS-09,23.3,72.4,-0.4,10.7,10.1,Cerah Berawan,134,0,1012.3
2024-02-15 22:00:00,WS-10,23.0,73.9,-1.4,11.0,9.3,Cerah Berawan,142,0,1010.7
2024-02-15 23:00:00,WS-01,28.8,67.5,-1.7,6.0,9.0,Cerah Berawan,86,0,1008.9
2024-02-15 23:00:00,WS-02,29.4,67.0,1.9,3.0,8.9,Cerah Berawan,94,0,1009.2
2024-02-15 23:00:00,WS-03,28.8,70.0,-0.5,3.5,9.6,Cerah Berawan,89,0,1010.0
2024-02-15 23:00:00,WS-04,28.1,71.6,-0.2,5.6,9.3,Cerah Berawan,93,0,1009.5
2024-02-15 23:00:00,WS-05,29.5,68.6,1.0,3.1,9.7,Cerah Berawan,85,0,1009.3
2024-02-15 23:00:00,WS-06,27.9,67.7,-1.1,6.7,9.5,Cerah Berawan,100,0,1009.8
2024-02-15 23:00:00,WS-07,27.7,67.6,-1.6,3.7,9.8,Cerah Berawan,96,0,1008.8
2024-02-15 23:00:00,WS-08,29.4,71.9,-1.3,3.3,9.2,Cerah Berawan,101,0,1008.5
2024-02-15 23:00:00,WS-09,29.4,66.4,0.5,3.3,9.2,Cerah Berawan,95,0,1010.1
2024-02-15 23:00:00,WS-10,27.7,68.9,-0.5,5.7,9.1,Cerah Berawan,89,0,1010.2
2024-02-16 00:00:00,WS-01,25.0,62.2,-0.8,15.7,10.5,Cerah Berawan,146,0,1009.0
2024-02-16 00:00:00,WS-02,25.0,64.9,-0.6,14.6,10.8,Cerah Berawan,151,0,1009.0
2024-02-16 00:00:00,WS-03,24.4,64.8,-1.6,14.3,10.0,Cerah Berawan,143,0,1009.8
2024-02-16 00:00:00,WS-04,25.1,62.1,1.6,13.3,10.9,Cerah Berawan,148,0,1009.6
2024-02-16 00:00:00,WS-05,24.8,67.3,1.4,16.4,10.7,Cerah Berawan,139,0,1008.3
2024-02-16 00:00:00,WS-06,23.8,62.9,-1.6,16.0,10.5,Cerah Berawan,146,0,1008.3
2024-02-16 00:00:00,WS-07,24.2,62.1,-1.2,15.3,10.3,Cerah Berawan,134,0,1008.3
2024-02-16 00:00:00,WS-08,24.4,65.6,-0.5,14.0,10.0,Cerah Berawan,144,0,1009.4
2024-02-16 00:00:00,WS-09,24.6,67.1,-1.0,14.7,10.3,Cerah Berawan,147,0,1008.8
2024-02-16 00:00:00,WS-10,24.4,66.8,1.4,15.9,9.9,Cerah Berawan,143,0,1008.1
2024-02-16 01:00:00,WS-01,24.5,92.4,9.5,10.1,7.1,Hujan Ringan,53,0,1010.2
2024-02-16 01:00:00,WS-02,24.2,92.7,9.5,11.7,6.5,Hujan Ringan,48,0,1009.3
2024-02-16 01:00:00,WS-03,25.6,92.8,6.4,9.1,6.6,Hujan Ringan,46,0,1009.1
2024-02-16 01:00:00,WS-04,24.1,96.4,10.0,10.5,6.4,Hujan Ringan,41,0,1009.1
2024-02-16 01:00:00,WS-05,25.7,93.3,8.3,11.0,7.2,Hujan Ringan,55,0,1009.2
2024-02-16 01:00:00,WS-06,25.0,96.6,9.5,10.3,7.2,Hujan Ringan,43,0,1009.0
2024-02-16 01:00:00,WS-07,23.9,96.8,7.9,10.3,6.3,Hujan Ringan,42,0,1010.4
2024-02-16 01:00:00,WS-08,25.0,92.7,6.7,7.9,6.5,Hujan Ringan,40,0,1009.4
2024-02-16 01:00:00,WS-09,25.3,97.0,9.8,11.0,7.0,Hujan Ringan,48,0,1010.7
2024-02-16 01:00:00,WS-10,24.5,92.9,9.5,8.0,6.7,Hujan Ringan,47,0,1009.6
2024-02-16 02:00:00,WS-01,26.6,60.3,22.8,30.8,3.0,Badai Petir,42,0,1011.5
2024-02-16 02:00:00,WS-02,26.4,61.4,25.3,32.9,3.0,Badai Petir,52,0,1011.9
2024-02-16 02:00:00,WS-03,26.6,61.8,22.2,30.6,3.4,Badai Petir,41,0,1013.4
2024-02-16 02:00:00,WS-04,26.2,61.4,22.8,31.1,3.2,Badai Petir,45,0,1013.0
2024-02-16 02:00:00,WS-05,25.6,62.9,24.7,29.7,2.8,Badai Petir,45,0,1011.5
2024-02-16 02:00:00,WS-06,26.8,63.4,24.1,29.6,2.7,Badai Petir,44,0,1012.6
2024-02-16 02:00:00,WS-07,25.3,64.6,22.0,29.7,2.5,Badai Petir,50,0,1011.7
2024-02-16 02:00:00,WS-08,25.5,61.6,23.2,32.9,2.6,Badai Petir,42,0,1011.7
2024-02-16 02:00:00,WS-09,25.6,61.3,23.7,30.8,3.0,Badai Petir,45,0,1012.5
2024-02-16 02:00:00,WS-10,25.3,64.3,22.5,30.8,3.1,Badai Petir,49,0,1013.0
2024-02-16 03:00:00,WS-01,26.3,93.3,19.5,20.5,1.7,Hujan Sedang,119,0,1012.1
2024-02-16 03:00:00,WS-02,27.5,91.3,18.1,19.1,1.6,Hujan Sedang,117,0,1011.4
2024-02-16 03:00:00,WS-03,26.0,96.6,18.7,18.6,1.4,Hujan Sedang,107,0,1012.8
2024-02-16 03:00:00,WS-04,26.9,95.0,21.1,20.6,2.1,Hujan Sedang,106,0,1012.2
2024-02-16 03:00:00,WS-05,26.5,92.4,20.4,19.3,2.3,Hujan Sedang,107,0,1012.8
2024-02-16 03:00:00,WS-06,27.5,93.1,20.7,20.3,1.8,Hujan Sedang,117,0,1011.4
2024-02-16 03:00:00,WS-07,26.0,91.3,20.0,18.6,1.5,Hujan Sedang,113,0,1012.1
2024-02-16 03:00:00,WS-08,26.0,95.1,21.2,19.3,1.4,Hujan Sedang,115,0,1011.3
2024-02-16 03:00:00,WS-09,26.0,93.8,20.3,20.2,1.9,Hujan Sedang,103,0,1011.6
2024-02-16 03:00:00,WS-10,26.0,94.7,20.2,19.4,1.7,Hujan Sedang,118,0,1012.2
2024-02-16 04:00:00,WS-01,26.7,66.2,9.7,7.0,6.7,Hujan Ringan,135,0,1017.4
2024-02-16 04:00:00,WS-02,26.4,64.8,10.3,7.0,6.8,Hujan Ringan,138,0,1018.6
2024-02-16 04:00:00,WS-03,27.4,63.4,11.5,5.5,6.8,Hujan Ringan,140,0,1016.8
2024-02-16 04:00:00,WS-04,27.7,62.3,7.6,8.6,6.9,Hujan Ringan,132,0,1017.5
2024-02-16 04:00:00,WS-05,27.5,65.5,7.9,7.9,6.4,Hujan Ringan,129,0,1017.0
2024-02-16 04:00:00,WS-06,27.4,61.4,9.7,6.4,6.6,Hujan Ringan,131,0,1017.3
2024-02-16 04:00:00,WS-07,26.7,64.8,8.5,6.2,6.8,Hujan Ringan,143,0,1017.7
2024-02-16 04:00:00,WS-08,27.3,66.8,10.9,5.7,6.5,Hujan Ringan,128,0,1018.5
2024-02-16 04:00:00,WS-09,26.8,66.7,8.9,6.3,7.1,Hujan Ringan,134,0,1018.4
2024-02-16 04:00:00,WS-10,26.5,62.5,9.1,7.4,6.4,Hujan Ringan,145,0,1016.8
2024-02-16 05:00:00,WS-01,25.6,68.6,-0.1,8.1,6.3,Cerah Berawan,133,0,1011.0
2024-02-16 05:00:00,WS-02,25.8,65.8,1.4,7.8,5.9,Cerah Berawan,122,0,1011.0
2024-02-16 05:00:00,WS-03,26.3,66.5,-0.8,7.9,6.1,Cerah Berawan,118,0,1012.6
2024-02-16 05:00:00,WS-04,26.4,67.5,-0.6,10.5,5.5,Cerah Berawan,134,0,1011.4
2024-02-16 05:00:00,WS-05,25.4,67.1,-0.3,8.9,6.1,Cerah Berawan,118,0,1011.6
2024-02-16 05:00:00,WS-06,26.0,66.6,-0.5,7.3,5.6,Cerah Berawan,134,0,1011.4
2024-02-16 05:00:00,WS-07,25.7,70.3,-0.5,7.2,6.2,Cerah Berawan,131,0,1012.1
2024-02-16 05:00:00,WS-08,26.1,69.9,1.7,10.5,5.8,Cerah Berawan,127,0,1012.0
2024-02-16 05:00:00,WS-09,26.4,68.0,1.0,9.7,5.8,Cerah Berawan,118,0,1011.2
2024-02-16 05:00:00,WS-10,24.9,69.2,-1.3,8.6,5.8,Cerah Berawan,137,0,1011.2
2024-02-16 06:00:00,WS-01,26.9,69.1,24.3,12.8,0.4,Hujan Lebat,93,8.0,1013.3
2024-02-16 06:00:00,WS-02,25.8,70.2,24.2,13.3,0.7,Hujan Lebat,107,8.0,1013.8
2024-02-16 06:00:00,WS-03,26.5,67.2,21.6,14.0,1.2,Hujan Lebat,109,8.0,1013.8
2024-02-16 06:00:00,WS-04,25.0,70.5,23.9,12.4,0.4,Hujan Lebat,95,8.0,1014.3
2024-02-16 06:00:00,WS-05,25.9,68.4,23.2,10.5,0.5,Hujan Lebat,103,8.0,1013.4
2024-02-16 06:00:00,WS-06,26.1,65.8,23.0,10.1,0.9,Hujan Lebat,102,8.0,1012.8
2024-02-16 06:00:00,WS-07,26.5,70.4,24.2,12.9,1.2,Hujan Lebat,93,8.0,1012.8
2024-02-16 06:00:00,WS-08,25.1,65.7,23.5,12.2,1.2,Hujan Lebat,106,8.0,1014.7
2024-02-16 06:00:00,WS-09,26.0,70.1,23.7,12.4,1.1,Hujan Lebat,103,8.0,1014.5
2024-02-16 06:00:00,WS-10,26.8,67.7,24.3,12.6,0.3,Hujan Lebat,96,8.0,1014.4
2024-02-16 07:00:00,WS-01,26.3,78.6,15.2,28.8,0.9,Hujan Sedang,130,5.0,1007.9
2024-02-16 07:00:00,WS-02,26.6,76.7,15.7,26.9,1.2,Hujan Sedang,122,5.0,1008.4
2024-02-16 07:00:00,WS-03,27.3,76.4,13.7,27.5,1.1,Hujan Sedang,123,5.0,1007.4
2024-02-16 07:00:00,WS-04,26.1,78.7,15.8,27.3,1.7,Hujan Sedang,127,5.0,1008.5
2024-02-16 07:00:00,WS-05,26.9,81.4,14.2,27.3,1.9,Hujan Sedang,128,5.0,1008.1
2024-02-16 07:00:00,WS-06,26.8,80.4,15.4,26.6,1.5,Hujan Sedang,125,5.0,1008.1
2024-02-16 07:00:00,WS-07,26.7,80.7,14.6,29.2,1.4,Hujan Sedang,126,5.0,1009.3
2024-02-16 07:00:00,WS-08,27.0,79.7,17.0,26.6,1.7,Hujan Sedang,125,5.0,1008.4
2024-02-16 07:00:00,WS-09,27.8,80.3,15.6,27.9,1.0,Hujan Sedang,127,5.0,1008.7
2024-02-16 07:00:00,WS-10,25.9,80.1,14.1,28.6,1.0,Hujan Sedang,111,5.0,1008.0
2024-02-16 08:00:00,WS-01,29.8,65.7,-1.6,22.5,14.2,Cerah Berawan,27,6.9,1008.1
2024-02-16 08:00:00,WS-02,30.6,63.5,0.3,22.1,13.9,Cerah Berawan,23,6.9,1008.4
2024-02-16 08:00:00,WS-03,30.5,63.4,-1.6,20.6,14.5,Cerah Berawan,29,6.9,1008.2
2024-02-16 08:00:00,WS-04,29.6,65.7,-0.5,22.9,14.6,Cerah Berawan,33,6.9,1009.2
2024-02-16 08:00:00,WS-05,30.2,62.9,1.8,21.3,13.9,Cerah Berawan,42,6.9,1009.1
2024-02-16 08:00:00,WS-06,29.9,62.5,-0.5,24.2,14.4,Cerah Berawan,37,6.9,1008.6
2024-02-16 08:00:00,WS-07,30.0,64.9,1.5,23.7,14.5,Cerah Berawan,36,6.9,1009.0
2024-02-16 08:00:00,WS-08,30.3,62.0,0.0,22.1,14.4,Cerah Berawan,40,6.9,1008.7
2024-02-16 08:00:00,WS-09,30.2,64.3,-0.4,22.2,14.1,Cerah Berawan,42,6.9,1008.1
2024-02-16 08:00:00,WS-10,31.0,67.2,1.7,20.8,14.6,Cerah Berawan,24,6.9,1008.4
2024-02-16 09:00:00,WS-01,30.7,78.4,8.8,17.9,5.3,Hujan Ringan,27,6.0,1016.8
2024-02-16 09:00:00,WS-02,30.4,82.5,10.1,17.6,5.4,Hujan Ringan,21,6.0,1017.9
2024-02-16 09:00:00,WS-03,29.7,77.7,10.3,18.5,5.3,Hujan Ringan,31,6.0,1018.3
2024-02-16 09:00:00,WS-04,30.2,77.9,9.3,19.3,5.2,Hujan Ringan,27,6.0,1017.8
2024-02-16 09:00:00,WS-05,29.1,81.9,9.4,19.8,5.2,Hujan Ringan,41,6.0,1017.9
2024-02-16 09:00:00,WS-06,30.3,77.1,9.1,18.6,4.6,Hujan Ringan,23,6.0,1016.7
2024-02-16 09:00:00,WS-07,29.4,82.3,8.5,17.2,5.2,Hujan Ringan,27,6.0,1016.3
2024-02-16 09:00:00,WS-08,30.2,76.7,10.0,17.4,4.6,Hujan Ringan,22,6.0,1016.7
2024-02-16 09:00:00,WS-09,29.8,80.3,9.6,20.4,5.3,Hujan Ringan,32,6.0,1016.3
2024-02-16 09:00:00,WS-10,30.1,81.7,8.8,17.1,5.6,Hujan Ringan,25,6.0,1017.2
2024-02-16 10:00:00,WS-01,28.9,69.7,23.0,29.9,2.2,Hujan Lebat,76,7.1,1012.1
2024-02-16 10:00:00,WS-02,29.2,69.6,21.9,30.8,2.7,Hujan Lebat,81,7.1,1010.4
2024-02-16 10:00:00,WS-03,28.8,66.4,24.2,28.8,2.5,Hujan Lebat,74,7.1,1010.9
2024-02-16 10:00:00,WS-04,29.2,70.3,21.9,30.7,2.5,Hujan Lebat,73,7.1,1010.2
2024-02-16 10:00:00,WS-05,29.0,65.6,23.1,28.9,2.8,Hujan Lebat,73,7.1,1010.8
2024-02-16 10:00:00,WS-06,29.3,67.3,24.3,29.5,2.0,Hujan Lebat,78,7.1,1010.6
2024-02-16 10:00:00,WS-07,30.4,69.2,22.9,29.1,2.4,Hujan Lebat,79,7.1,1012.0
2024-02-16 10:00:00,WS-08,30.7,68.4,22.6,31.0,2.0,Hujan Lebat,78,7.1,1011.3
2024-02-16 10:00:00,WS-09,30.7,65.0,22.7,31.7,2.7,Hujan Lebat,74,7.1,1011.5
2024-02-16 10:00:00,WS-10,30.7,65.4,25.4,28.7,2.0,Hujan Lebat,82,7.1,1012.0
2024-02-16 11:00:00,WS-01,25.0,85.8,-1.2,4.2,6.8,Hujan Ringan,144,8.8,1014.6
2024-02-16 11:00:00,WS-02,25.9,83.5,1.5,3.0,7.1,Hujan Ringan,139,8.8,1014.0
2024-02-16 11:00:00,WS-03,24.7,84.4,0.1,1.5,6.7,Hujan Ringan,153,8.8,1014.3
2024-02-16 11:00:00,WS-04,24.3,83.7,0.2,1.3,6.5,Hujan Ringan,136,8.8,1014.0
2024-02-16 11:00:00,WS-05,24.5,82.8,1.8,4.4,7.3,Hujan Ringan,142,8.8,1013.2
2024-02-16 11:00:00,WS-06,24.9,82.3,0.4,1.6,6.7,Hujan Ringan,134,8.8,1013.8
2024-02-16 11:00:00,WS-07,24.7,84.8,2.1,4.9,7.4,Hujan Ringan,147,8.8,1014.7
2024-02-16 11:00:00,WS-08,25.6,82.1,-1.4,2.5,6.5,Hujan Ringan,144,8.8,1013.2
2024-02-16 11:00:00,WS-09,25.8,85.1,-0.0,3.9,6.6,Hujan Ringan,134,8.8,1014.2
2024-02-16 11:00:00,WS-10,24.2,84.2,0.8,3.3,7.3,Hujan Ringan,147,8.8,1013.2
2024-02-16 12:00:00,WS-01,21.9,88.6,-0.3,2.1,7.2,Berawan,34,3.5,1015.7
2024-02-16 12:00:00,WS-02,22.7,88.0,0.7,4.8,7.3,Berawan,32,3.5,1014.9
2024-02-16 12:00:00,WS-03,21.7,93.1,0.0,2.4,6.5,Berawan,43,3.5,1016.8
2024-02-16 12:00:00,WS-04,22.6,92.1,-1.8,3.0,6.4,Berawan,46,3.5,1016.7
2024-02-16 12:00:00,WS-05,23.5,92.9,2.0,4.5,6.7,Berawan,36,3.5,1016.5
2024-02-16 12:00:00,WS-06,23.2,89.1,-0.7,5.0,7.0,Berawan,27,3.5,1015.1
2024-02-16 12:00:00,WS-07,22.4,91.3,1.3,5.2,6.9,Berawan,40,3.5,1015.0
2024-02-16 12:00:00,WS-08,22.1,88.0,-1.3,5.2,6.6,Berawan,30,3.5,1016.4
2024-02-16 12:00:00,WS-09,22.6,88.4,-1.8,3.2,7.1,Berawan,35,3.5,1015.3
2024-02-16 12:00:00,WS-10,23.4,91.3,1.9,4.9,6.4,Berawan,32,3.5,1016.1
2024-02-16 13:00:00,WS-01,22.4,91.3,-0.5,6.8,8.7,Berawan,36,6.0,1012.5
2024-02-16 13:00:00,WS-02,22.3,92.0,0.9,5.8,8.8,Berawan,37,6.0,1012.1
2024-02-16 13:00:00,WS-03,21.6,88.0,-1.0,4.9,8.8,Berawan,44,6.0,1012.9
2024-02-16 13:00:00,WS-04,21.5,91.7,1.2,7.0,8.8,Berawan,36,6.0,1012.0
2024-02-16 13:00:00,WS-05,21.5,90.3,0.0,3.1,9.6,Berawan,38,6.0,1011.4
2024-02-16 13:00:00,WS-06,21.5,92.9,1.7,5.5,9.1,Berawan,38,6.0,1012.9
2024-02-16 13:00:00,WS-07,22.7,90.3,-0.7,5.9,9.3,Berawan,45,6.0,1011.5
2024-02-16 13:00:00,WS-08,21.6,91.4,0.6,5.5,9.1,Berawan,51,6.0,1011.5
2024-02-16 13:00:00,WS-09,22.1,92.8,0.4,6.0,9.0,Berawan,50,6.0,1012.6
2024-02-16 13:00:00,WS-10,22.8,92.3,-1.7,6.0,8.7,Berawan,35,6.0,1011.8
2024-02-16 14:00:00,WS-01,20.6,82.4,7.3,9.2,4.9,Hujan Ringan,107,0.3,1010.8
2024-02-16 14:00:00,WS-02,21.4,81.0,7.4,11.1,5.2,Hujan Ringan,106,0.3,1011.5
2024-02-16 14:00:00,WS-03,22.1,83.3,7.4,9.9,5.0,Hujan Ringan,115,0.3,1011.4
2024-02-16 14:00:00,WS-04,22.0,78.7,6.3,9.6,5.4,Hujan Ringan,101,0.3,1011.9
2024-02-16 14:00:00,WS-05,20.4,83.3,5.4,10.9,5.7,Hujan Ringan,106,0.3,1010.3
2024-02-16 14:00:00,WS-06,21.4,78.7,7.8,12.5,5.1,Hujan Ringan,98,0.3,1012.2
2024-02-16 14:00:00,WS-07,20.4,81.2,6.2,11.0,4.8,Hujan Ringan,106,0.3,1011.6
2024-02-16 14:00:00,WS-08,20.9,79.1,4.8,10.9,5.5,Hujan Ringan,115,0.3,1012.0
2024-02-16 14:00:00,WS-09,20.5,80.1,5.3,12.0,5.1,Hujan Ringan,112,0.3,1011.1
2024-02-16 14:00:00,WS-10,21.5,77.7,8.1,12.0,5.1,Hujan Ringan,110,0.3,1010.9
2024-02-16 15:00:00,WS-01,22.6,87.7,4.1,8.7,4.5,Hujan Ringan,133,5.3,1012.8
2024-02-16 15:00:00,WS-02,22.7,87.7,2.7,5.4,3.8,Hujan Ringan,131,5.3,1011.6
2024-02-16 15:00:00,WS-03,23.9,90.3,3.5,6.0,4.3,Hujan Ringan,118,5.3,1012.3
2024-02-16 15:00:00,WS-04,22.5,91.1,3.1,6.2,4.3,Hujan Ringan,135,5.3,1013.1
2024-02-16 15:00:00,WS-05,24.5,87.4,3.4,8.6,4.6,Hujan Ringan,135,5.3,1011.8
2024-02-16 15:00:00,WS-06,24.0,86.7,0.8,5.4,4.0,Hujan Ringan,118,5.3,1011.9
2024-02-16 15:00:00,WS-07,24.5,86.4,3.9,5.6,4.0,Hujan Ringan,136,5.3,1012.4
2024-02-16 15:00:00,WS-08,23.4,88.6,2.1,6.9,3.8,Hujan Ringan,121,5.3,1011.8
2024-02-16 15:00:00,WS-09,22.7,86.7,0.8,8.3,4.5,Hujan Ringan,119,5.3,1011.9
2024-02-16 15:00:00,WS-10,22.9,88.2,1.3,6.4,4.7,Hujan Ringan,132,5.3,1013.2
2024-02-16 16:00:00,WS-01,25.4,79.6,0.3,13.5,6.4,Hujan Ringan,89,5.2,1015.6
2024-02-16 16:00:00,WS-02,25.0,80.3,1.2,14.8,6.1,Hujan Ringan,96,5.2,1015.3
2024-02-16 16:00:00,WS-03,26.3,78.9,1.6,17.3,6.2,Hujan Ringan,83,5.2,1015.4
2024-02-16 16:00:00,WS-04,24.9,80.9,0.8,17.2,6.0,Hujan Ringan,77,5.2,1015.9
2024-02-16 16:00:00,WS-05,25.9,77.8,1.9,15.4,6.4,Hujan Ringan,78,5.2,1015.7
2024-02-16 16:00:00,WS-06,26.4,77.6,1.1,15.7,6.5,Hujan Ringan,82,5.2,1016.1
2024-02-16 16:00:00,WS-07,26.6,77.5,1.3,15.0,6.2,Hujan Ringan,78,5.2,1016.2
2024-02-16 16:00:00,WS-08,24.8,77.1,-1.9,15.1,6.0,Hujan Ringan,78,5.2,1016.6
2024-02-16 16:00:00,WS-09,24.8,81.9,1.2,13.8,6.3,Hujan Ringan,87,5.2,1016.8
2024-02-16 16:00:00,WS-10,25.2,82.7,-1.5,14.9,6.0,Hujan Ringan,95,5.2,1015.0
2024-02-16 17:00:00,WS-01,25.7,77.7,26.2,38.4,2.1,Badai Petir,132,9.4,1010.0
2024-02-16 17:00:00,WS-02,26.1,82.2,26.0,40.1,1.9,Badai Petir,139,9.4,1010.5
2024-02-16 17:00:00,WS-03,25.1,78.3,24.4,40.6,2.2,Badai Petir,134,9.4,1010.8
2024-02-16 17:00:00,WS-04,25.3,79.4,24.9,40.5,2.1,Badai Petir,144,9.4,1010.7
2024-02-16 17:00:00,WS-05,24.3,78.5,23.5,38.9,2.2,Badai Petir,135,9.4,1009.8
2024-02-16 17:00:00,WS-06,26.0,82.0,24.8,38.5,1.9,Badai Petir,140,9.4,1009.7
2024-02-16 17:00:00,WS-07,24.9,82.4,23.6,37.9,2.5,Badai Petir,138,9.4,1010.1
2024-02-16 17:00:00,WS-08,24.8,80.0,26.0,36.9,2.0,Badai Petir,133,9.4,1010.5
2024-02-16 17:00:00,WS-09,24.9,82.4,25.3,39.8,2.2,Badai Petir,148,9.4,1009.3
2024-02-16 17:00:00,WS-10,26.2,80.8,24.6,39.4,2.4,Badai Petir,138,9.4,1010.3
2024-02-16 18:00:00,WS-01,25.3,80.4,-0.5,16.2,11.3,Berawan,100,0,1010.2
2024-02-16 18:00:00,WS-02,25.5,82.6,0.2,18.8,11.7,Berawan,96,0,1008.4
2024-02-16 18:00:00,WS-03,25.7,80.8,1.4,15.6,12.1,Berawan,92,0,1010.1
2024-02-16 18:00:00,WS-04,26.5,81.5,0.1,17.6,12.3,Berawan,91,0,1008.9
2024-02-16 18:00:00,WS-05,25.4,85.1,0.5,16.6,12.2,Berawan,96,0,1008.7
2024-02-16 18:00:00,WS-06,26.4,81.8,-1.8,15.2,11.9,Berawan,87,0,1009.7
2024-02-16 18:00:00,WS-07,25.1,80.9,-1.2,17.2,11.4,Berawan,89,0,1008.4
2024-02-16 18:00:00,WS-08,24.9,81.9,-0.7,17.4,11.9,Berawan,97,0,1008.9
2024-02-16 18:00:00,WS-09,26.0,83.2,0.2,15.5,11.5,Berawan,104,0,1009.7
2024-02-16 18:00:00,WS-10,26.5,80.3,-0.6,17.5,11.4,Berawan,86,0,1008.7
2024-02-16 19:00:00,WS-01,26.8,92.9,1.8,13.7,10.6,Berawan,53,0,1012.7
2024-02-16 19:00:00,WS-02,25.0,91.4,-0.5,10.7,9.9,Berawan,53,0,1012.9
2024-02-16 19:00:00,WS-03,26.4,92.0,-1.0,12.4,10.6,Berawan,58,0,1012.6
2024-02-16 19:00:00,WS-04,26.4,95.3,1.7,13.6,10.1,Berawan,61,0,1013.5
2024-02-16 19:00:00,WS-05,25.6,93.0,-1.7,13.2,10.4,Berawan,65,0,1013.2
2024-02-16 19:00:00,WS-06,25.3,92.7,-0.7,11.1,10.4,Berawan,65,0,1014.0
2024-02-16 19:00:00,WS-07,25.1,94.3,-0.6,11.8,10.5,Berawan,56,0,1013.9
2024-02-16 19:00:00,WS-08,26.4,94.4,-0.4,11.9,10.0,Berawan,66,0,1014.3
2024-02-16 19:00:00,WS-09,25.0,93.0,1.3,11.8,10.0,Berawan,68,0,1013.1
2024-02-16 19:00:00,WS-10,25.9,95.0,-0.3,10.5,10.5,Berawan,66,0,1012.9
2024-02-16 20:00:00,WS-01,21.4,83.1,8.0,9.5,4.6,Hujan Ringan,49,0,1015.3
2024-02-16 20:00:00,WS-02,22.3,83.0,7.1,10.2,5.0,Hujan Ringan,43,0,1015.4
2024-02-16 20:00:00,WS-03,22.2,87.1,9.8,10.0,5.0,Hujan Ringan,40,0,1016.1
2024-02-16 20:00:00,WS-04,21.3,86.2,9.7,11.1,5.3,Hujan Ringan,50,0,1016.6
2024-02-16 20:00:00,WS-05,22.0,83.6,10.6,10.9,4.8,Hujan Ringan,49,0,1017.0
2024-02-16 20:00:00,WS-06,21.7,86.4,9.2,10.7,4.5,Hujan Ringan,34,0,1015.8
2024-02-16 20:00:00,WS-07,21.5,85.4,9.6,10.9,4.9,Hujan Ringan,39,0,1015.6
2024-02-16 20:00:00,WS-08,21.0,83.9,10.0,10.5,4.5,Hujan Ringan,44,0,1016.7
2024-02-16 20:00:00,WS-09,22.0,85.9,7.1,12.1,5.1,Hujan Ringan,49,0,1016.4
2024-02-16 20:00:00,WS-10,22.1,84.8,10.5,12.8,5.1,Hujan Ringan,36,0,1016.3
2024-02-16 21:00:00,WS-01,22.5,82.3,1.9,16.9,12.9,Cerah Berawan,85,0,1014.1
2024-02-16 21:00:00,WS-02,22.0,77.7,-1.1,17.2,13.2,Cerah Berawan,78,0,1013.9
2024-02-16 21:00:00,WS-03,22.4,77.3,1.2,19.4,13.2,Cerah Berawan,79,0,1015.1
2024-02-16 21:00:00,WS-04,23.4,80.9,1.2,20.3,13.1,Cerah Berawan,93,0,1013.7
2024-02-16 21:00:00,WS-05,23.4,77.6,0.4,20.1,12.6,Cerah Berawan,92,0,1014.0
2024-02-16 21:00:00,WS-06,23.1,79.9,0.9,19.1,12.6,Cerah Berawan,92,0,1015.0
2024-02-16 21:00:00,WS-07,23.7,80.2,-1.7,20.1,12.4,Cerah Berawan,94,0,1014.4
2024-02-16 21:00:00,WS-08,22.9,78.8,-0.3,19.0,12.5,Cerah Berawan,84,0,1014.2
2024-02-16 21:00:00,WS-09,22.8,82.8,-0.7,18.9,12.9,Cerah Berawan,89,0,1014.2
2024-02-16 21:00:00,WS-10,22.0,77.4,-0.9,20.3,12.6,Cerah Berawan,89,0,1014.2
2024-02-16 22:00:00,WS-01,21.8,86.5,1.8,2.9,2.0,Kabut,58,0,1012.2
2024-02-16 22:00:00,WS-02,22.4,89.2,0.8,5.0,2.2,Kabut,70,0,1012.4
2024-02-16 22:00:00,WS-03,22.7,88.0,1.0,4.7,1.9,Kabut,73,0,1013.2
2024-02-16 22:00:00,WS-04,22.6,86.2,-0.8,3.2,2.3,Kabut,73,0,1013.4
2024-02-16 22:00:00,WS-05,22.7,90.5,-1.2,4.6,2.4,Kabut,59,0,1012.2
2024-02-16 22:00:00,WS-06,22.1,85.9,1.3,5.7,2.3,Kabut,68,0,1012.6
2024-02-16 22:00:00,WS-07,22.8,89.0,1.8,3.9,2.6,Kabut,65,0,1012.3
2024-02-16 22:00:00,WS-08,23.5,90.4,-0.5,5.8,2.5,Kabut,64,0,1013.3
2024-02-16 22:00:00,WS-09,21.9,90.4,1.7,3.6,2.0,Kabut,69,0,1011.6
2024-02-16 22:00:00,WS-10,22.1,91.6,-1.7,3.1,2.0,Kabut,59,0,1012.7
2024-02-16 23:00:00,WS-01,26.0,79.0,-1.9,14.8,10.1,Cerah Berawan,111,0,1012.8
