Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Sentiment_Score,Ride_Sharing_Demand,Parking_Availability,Emission_Levels_g_km,Energy_Consumption_L_h,Traffic_Condition,hour,day_of_week,is_weekend,is_rush_hour
298,8.080132582564113,97.86531004210008,2,3,0,0.931535913571966,47,9,115.40933861934506,23.366421691093485,high,17,0,0,1
132,40.46701903043535,53.171622092633335,1,3,0,0.7795038754063905,67,42,410.4975658731426,24.104008851590155,medium,17,0,0,1
247,70.32454940513821,65.70617670993857,1,0,0,-0.1609822039683188,66,11,282.4098218717651,19.49956451898366,high,17,0,0,1
148,68.22699952946141,60.668035836065705,2,2,0,-0.8287704168582908,90,14,157.9308656722833,17.7209544343284,medium,17,0,0,1
127,67.59986632600368,32.117662399640054,0,3,0,0.2278934050813141,53,33,284.67332277196937,22.67893339445749,medium,17,0,0,1
18,42.19375973119526,39.22297976105724,0,0,0,-0.865833851401058,4,35,377.2082617182178,20.86739646492948,low,17,0,0,1
97,33.840661750507564,75.92983806002172,0,2,0,0.5289113812002728,31,36,494.0319222281928,18.96878240367826,medium,17,0,0,1
59,7.373230312935323,89.97017702001942,2,2,0,-0.947621370196602,76,37,259.219106589435,22.020138027026174,high,17,0,0,1
251,30.46659732936125,60.37903005714773,2,0,0,-0.5462724147526727,87,22,399.4908553800464,7.772471418353533,high,17,0,0,1
264,47.00287368194795,99.12494736199676,1,0,0,0.6203307696114566,36,38,173.09176714075022,16.787839323565258,high,17,0,0,1
149,26.685143238675277,97.87267939518507,1,3,0,0.8242532073426456,92,34,346.0778670904353,15.535840697724996,high,17,0,0,1
235,31.499242739192937,52.009272808280095,2,1,0,0.1278368439050781,67,45,52.68133677348518,14.055725138329798,high,18,0,0,1
176,5.7325375143553,31.2349405228135,1,2,0,-0.1935726245886178,17,3,269.6067115668763,5.44440230879938,high,18,0,0,1
295,61.81645424379426,44.31211095801553,0,0,0,-0.0111951713782332,69,6,183.3197137409612,18.16813432957601,high,18,0,0,1
113,65.25694439735794,44.32563062335984,2,1,0,0.9499197281250538,63,48,376.0722032539129,11.68618999478662,medium,18,0,0,1
61,76.04155298852488,32.88891631826975,1,3,0,-0.6897560462223735,21,16,107.92254412474536,10.21630512089837,low,18,0,0,1
39,56.86477783801735,88.57142321798833,0,0,1,-0.8471720291361058,19,9,449.3475868755296,16.18118748168041,high,18,0,0,1
218,52.81358701070829,12.426879730498896,1,1,1,0.4739867488726141,88,23,253.5846265912456,28.45998836247244,high,18,0,0,1
133,25.200709664764027,86.97295703139734,2,3,0,-0.666116932598716,81,19,233.07000360134205,23.965464978115325,high,18,0,0,1
169,66.80955851891477,19.39741962693754,2,0,0,-0.5562527175610537,93,27,343.01449134143394,21.32164570220053,medium,18,0,0,1
192,25.903481402541104,39.43158365045176,2,1,0,-0.9675872762120814,8,45,67.00031461015449,13.96157790157585,medium,18,0,0,1
41,21.92342877622443,69.38643440697109,0,1,0,0.7193672639947026,67,42,138.10912007732213,19.415287509722376,medium,18,0,0,1
208,79.51493921175434,78.10206487290998,0,3,0,-0.9571810181593188,78,12,485.9795514633458,10.572550494040708,high,18,0,0,1
100,42.42765795791975,43.64131487833727,2,0,0,0.3911718621905835,2,39,364.0912069661383,27.821991867338767,low,19,0,0,1
190,40.42933559596229,73.27430907849734,2,2,0,-0.8277915499353004,65,49,421.8148536753199,15.288181665031743,medium,19,0,0,1
152,47.38857598613626,98.2602446427267,1,2,0,-0.4110647260680837,30,37,141.71850751329924,21.85646160440839,high,19,0,0,1
260,16.76866013947261,61.76263119454423,1,1,0,0.2992023818727884,20,24,251.31463912611508,14.63705549245864,high,19,0,0,1
192,57.46825917640189,90.77002951634068,0,0,1,0.1378169744409485,59,32,125.41646170238609,5.270047525450742,high,19,0,0,1
165,64.28687790645434,84.96718444780231,0,3,0,0.8765141312528233,96,3,452.3513695306751,13.678480968933142,high,19,0,0,1
161,18.213593372426622,78.12005274727275,2,1,1,0.6838775450892269,9,17,151.91854145050135,22.547485653231558,high,19,0,0,1
67,33.334471955414344,11.080538519374445,2,1,0,0.1973680964946269,22,0,124.71262889712249,11.904159883415243,medium,19,0,0,1
254,74.71284627153145,42.86957403319888,0,1,1,-0.0254560286776417,80,36,440.7409600892195,25.963805295717595,high,19,0,0,1
190,18.249711911000524,64.68357871559243,1,2,0,0.7028156364926066,64,39,169.18809754914702,28.33548679640147,high,19,0,0,1
182,75.84276558293966,66.94540909373976,1,3,0,0.1959734170473113,51,33,233.4608234930406,14.022593597412357,medium,19,0,0,1
262,57.22635633196019,34.80082901366401,2,0,0,-0.1370528741502952,72,27,161.2999910761119,9.92993056275069,high,19,0,0,1
175,47.18320283173307,24.315466747849968,0,2,0,-0.8065430690103246,34,16,208.9984262093793,26.54969659718936,medium,20,0,0,1
12,29.854940567330924,78.35209056976343,0,2,0,0.750916215754569,78,26,382.24079131986383,28.80395988733398,medium,20,0,0,1
181,14.85454890613308,84.76487576263146,0,2,1,-0.4851666301027497,4,4,286.80521245195376,13.58997233833552,high,20,0,0,1
98,28.15436903560928,94.54328153852892,0,1,0,0.9832377055733152,54,8,445.9692376880399,9.367725119305057,high,20,0,0,1
66,36.37705711749683,64.51411506048571,0,3,0,0.6684303925193646,27,37,211.2174267438401,13.328103589500095,medium,20,0,0,1
214,14.158811855241996,74.597679418512,0,0,1,0.1224549442331015,6,5,416.5546173187671,14.709969466830431,high,20,0,0,1
214,24.487108285651136,17.731694747125427,0,3,0,0.9990179315163772,5,22,244.2010912788681,11.586282513916668,high,20,0,0,1
35,68.65757438088879,11.45272387361562,1,3,0,-0.3646111578334166,93,7,111.70970607460248,23.64712430650773,low,20,0,0,1
51,17.371916942462363,84.29603650282262,0,3,0,-0.699407956588115,66,37,483.62649518960166,19.57324186810328,high,20,0,0,1
160,14.388198185537515,42.91111367896136,0,3,0,-0.4225122147839997,7,49,379.3180993498837,24.94614646436077,high,20,0,0,1
255,16.32207720438417,56.18798531693949,2,3,0,0.0290021409557754,72,42,369.1763884177233,16.968940473586308,high,20,0,0,1
202,25.251948018659817,87.47530888004592,0,3,0,0.1446404673117445,92,18,135.254559819772,18.43000482956781,high,20,0,0,1
148,10.671139360851823,88.68506309729624,1,1,0,0.991357467998908,67,19,297.35689446500965,27.166007819955865,high,21,0,0,0
36,41.191466783997456,95.89150990727558,2,3,0,-0.3826127401484989,45,46,369.7784277969332,14.793718467022716,high,21,0,0,0
51,76.9389874252109,40.65487882123792,2,1,0,-0.4022707279664965,13,22,374.5247920695177,10.55115030227498,low,21,0,0,0
263,67.33921077472948,47.74960013272536,1,2,0,0.4795130599118853,32,4,60.105198788744566,22.88853227754928,high,21,0,0,0
163,30.531697668042032,63.43163650655488,1,3,0,-0.2770523161195179,15,25,362.0327268347693,9.490339020165916,medium,21,0,0,0
114,50.98320734904584,99.1681958501679,1,0,0,0.3962000431465919,47,34,239.5140628116448,15.579273443620382,high,21,0,0,0
14,55.613126863923576,51.36299336626424,1,0,0,-0.7611527532541205,59,39,188.0373938627077,10.401485459101776,medium,21,0,0,0
140,19.17555971510027,50.69374681848844,0,1,0,-0.8520821461583563,32,28,172.8741121152775,27.51472578759577,high,21,0,0,0
161,54.68226756275526,45.08694152170664,0,2,0,-0.7838081717463867,10,23,430.64991576032935,29.23980127574059,medium,21,0,0,0
216,6.604043772852476,21.158424725691933,2,2,0,-0.0628236501439947,59,30,74.6832288057283,29.484940373873748,high,21,0,0,0
271,63.35465227365125,52.97980715432343,1,1,0,0.7371972797328099,64,12,475.95449079991306,23.00856953481853,high,21,0,0,0
216,74.66014554256303,62.62205896237366,2,3,0,0.1787740806709283,33,45,265.35740727482346,12.99066001879934,high,21,0,0,0
267,35.503633464036135,90.17401613742165,2,0,0,0.0989888978253221,54,35,272.61042589946385,23.774547986318936,high,22,0,0,0
131,48.57688691140844,19.38823167112084,1,2,0,0.5798486952154271,71,15,187.11937231411397,28.21158836455812,medium,22,0,0,0
152,39.99037273284216,20.925543290655597,2,2,0,-0.7358048773633277,70,25,439.6149926059349,8.185497827637327,medium,22,0,0,0
13,71.60932086250718,74.70528816646991,2,0,0,-0.5360143765296799,31,13,266.64445776050286,26.795058411583764,medium,22,0,0,0
238,61.22347654666879,59.74282001536244,0,0,0,-0.5441085224736293,31,13,130.077411258926,19.47668255451011,high,22,0,0,0
110,71.5055044834905,11.325670974277486,2,2,0,-0.8160315189252856,98,17,215.88124657621165,10.722398301377169,medium,22,0,0,0
205,49.30072919549474,24.69780726002123,2,1,0,-0.2749850716270658,16,14,342.1898109172175,14.16290490574912,high,22,0,0,0
117,13.365488639720397,55.06984979045716,2,0,0,0.7898205191050351,88,2,67.03213369388058,7.764113710831589,high,22,0,0,0
157,61.402485787937806,46.67089203563501,0,1,0,0.4475320288672972,60,40,494.2678708862021,13.469714637393729,medium,22,0,0,0
41,19.53256852318744,73.77371525058896,1,2,1,0.7896223925391606,93,25,208.74722054655183,25.965457832190303,high,22,0,0,0
65,75.99725541414273,57.35210043032694,1,0,0,0.4283571981276437,41,41,442.76524020353264,24.74257867598821,medium,22,0,0,0
231,24.74688702896834,94.44589657454814,2,3,0,-0.5683571436903003,7,43,156.99131175480966,27.304309141975303,high,22,0,0,0
279,55.81385861388168,14.292747730791952,1,1,0,0.5417707720676854,29,26,427.1294596837308,6.430239276744613,high,23,0,0,0
55,66.27509327043884,89.06151768135139,0,1,0,0.8056784260208341,87,26,77.03027681778676,10.233186902915424,high,23,0,0,0
233,31.76153274293829,36.160481113794674,2,3,0,-0.8689760350565285,62,45,67.60177839301095,21.051265832916,high,23,0,0,0
265,52.54761910144197,30.69126291059108,0,0,0,-0.235974821022882,74,30,383.1693740436138,24.49841085394564,high,23,0,0,0
41,36.70056038175531,69.4009132309092,2,3,0,-0.882757801644241,6,30,458.2589337425508,12.636143111904351,medium,23,0,0,0
87,49.1298674208568,79.14198701282145,1,1,0,0.7097713776563979,44,5,125.8294812903991,22.443972538188543,medium,23,0,0,0
84,65.89252868082363,39.97440756371744,1,2,0,0.4159366876222177,51,35,84.9240777742711,9.95361333275795,low,23,0,0,0
179,57.09543777969047,94.8085364672599,1,0,0,-0.88773182902553,70,30,245.59751024591424,29.951630499073023,high,23,0,0,0
51,46.07607351254889,23.091206385254427,1,3,0,-0.7274901615577871,93,12,345.3652398348643,27.5633368483335,low,23,0,0,0
107,74.03314513035762,95.50116956223572,2,1,0,0.8695601213664563,75,21,373.2815458410718,5.003786951675283,high,23,0,0,0
86,61.023314922075926,55.18859285903729,0,3,0,0.0622617727827137,7,16,122.75460554488863,10.212077051706824,medium,23,0,0,0
144,22.913123577393662,74.76219320267008,0,1,0,0.4868810940404591,97,6,80.76065045449704,23.87846064888373,medium,23,0,0,0
182,27.722792981612823,54.2264168325765,0,0,0,0.0400443375547023,20,17,417.18745828995645,27.56058786729209,medium,0,1,0,0
284,49.493633670395525,16.378273741986014,1,1,0,0.9888529051496756,88,36,212.47687129805817,16.778489366601722,high,0,1,0,0
118,45.53800530393257,25.570603856314445,0,2,0,0.8563912381348766,50,28,170.46468260531822,8.862311407340233,medium,0,1,0,0
232,11.763713765820938,83.2435010259774,0,1,0,-0.5544091833230769,69,1,171.7855531857702,23.565564774560027,high,0,1,0,0
64,10.002717241723436,50.10229291594051,1,3,0,-0.674679223056357,75,33,86.96450245473827,23.07042129214614,high,0,1,0,0
293,9.808083971524024,56.45666199400706,0,1,1,0.33898692323893,12,23,224.81409085492172,23.047052576361235,high,0,1,0,0
162,25.542126080555978,22.47393399204365,1,3,0,-0.0694884433665368,74,37,421.7045133484064,18.618253642971972,medium,0,1,0,0
113,65.69439190842732,80.62829390903875,2,0,0,0.9658117620635064,93,43,77.0036613578848,28.914559457734008,high,0,1,0,0
99,68.18893403838567,23.39802117972532,0,1,0,0.3765529855513301,97,29,426.8316354394984,27.552777766176465,low,0,1,0,0
206,44.30172670743426,92.36751891649196,0,2,0,-0.2039913515423299,9,46,112.59154784771076,10.678724052821554,high,0,1,0,0
228,14.788368148734357,80.0272407386064,1,3,0,-0.7911426322015245,37,2,161.97643005116828,10.62374611172243,high,0,1,0,0
48,63.91290338490072,17.650228627615668,1,0,1,-0.7844846519395412,71,2,226.99588710990395,7.547076490625338,high,0,1,0,0
292,37.97468876201216,88.24326726648796,1,1,0,0.2500809522876397,89,14,129.6601555303683,21.263795122298635,high,1,1,0,0
54,66.94604046605521,78.07867764295915,2,1,0,0.8900505613915768,65,21,64.9471470794677,25.144337511350084,medium,1,1,0,0
270,61.08316733490978,35.69730124564399,1,1,0,-0.6120985766528988,89,16,237.06560574750904,24.45058006823196,high,1,1,0,0
41,64.21976991213019,46.37079782988437,2,2,0,0.3964045259434374,26,34,367.9889363018062,29.35991053717154,low,1,1,0,0
168,51.33143340418028,64.57640167464066,2,3,0,0.537854960087087,1,3,463.4271991555052,28.210793334126564,medium,1,1,0,0
104,40.05444793855868,29.265451355165037,2,3,0,0.200877574968926,35,44,123.47132062535202,11.002009153368,medium,1,1,0,0
80,29.40883514765705,98.43727056491537,0,2,0,0.9148091286467628,16,12,76.41297954401068,7.177602384438748,high,1,1,0,0
169,19.53794248872552,64.7142540446221,1,1,0,0.0705252283364066,34,21,219.3586381937229,25.39112447418219,high,1,1,0,0
190,77.71864147462196,16.663494241223304,2,0,0,0.9839371885158033,83,25,405.3532844328483,14.78687547464974,medium,1,1,0,0
252,66.19783551142888,35.76897030346924,1,3,0,-0.1154787526406662,5,36,374.4740721986833,14.515912317654834,high,1,1,0,0
46,30.70713176672727,39.72453216056413,1,2,0,0.3972331001464184,31,33,183.33438258063347,12.875093290241676,medium,1,1,0,0
226,13.512777330643637,74.91586396099825,2,1,0,-0.1244602322573216,23,41,366.7604192752738,29.94756924218634,high,1,1,0,0
173,66.94340287028605,31.757219239076893,2,1,0,-0.4876247905662814,99,12,137.61936019117394,17.012551521786047,medium,2,1,0,0
159,74.07525421602972,87.52689082032664,0,2,0,0.672930440112897,33,7,204.42616886761823,20.43465316318171,high,2,1,0,0
114,48.36813675080758,95.17984717489036,0,0,0,-0.793092469201274,50,26,124.01691694959412,8.968182111148515,high,2,1,0,0
175,17.274569093908653,97.4627352334494,0,2,0,0.3054765299382027,48,32,404.5714805193341,9.530708911579048,high,2,1,0,0
242,19.859648785586035,89.09181829092913,1,3,0,-0.4895335276101462,11,9,237.97300672592823,18.81295486219776,high,2,1,0,0
179,28.08317161465195,45.41980080190887,0,3,0,0.8172621472087196,73,37,104.79638378759633,21.09381365567952,medium,2,1,0,0
116,47.06340463927383,92.0918968246663,0,1,0,0.471714553309942,37,0,368.1126020819602,16.23927158956446,high,2,1,0,0
99,34.4162866813571,70.40148695673241,1,0,0,0.5200478222373379,58,14,203.01547382033849,22.786853053995955,medium,2,1,0,0
122,55.99119983417821,74.42104834621597,1,1,0,-0.573481047557193,47,34,499.72670239823736,28.197101099897026,medium,2,1,0,0
76,76.42174617375021,64.20235638519826,1,1,1,-0.4957592156135064,53,48,284.052051178531,7.914593353727485,high,2,1,0,0
107,53.02598615330695,31.49378577523378,1,2,0,0.489041438561401,62,32,318.44865238071515,23.02844514472504,medium,2,1,0,0
141,50.15933040247687,92.45234266393732,0,2,0,0.4936745860705331,1,23,205.8085685608353,6.202153681581288,high,2,1,0,0
285,30.289470323587672,73.89291948111375,0,1,0,0.0768276294481651,93,38,422.7474908353076,23.609142645732717,high,3,1,0,0
237,11.954517967787712,75.70939371548499,0,2,0,0.5689475968429907,75,10,391.3066405809362,12.863132541499096,high,3,1,0,0
232,7.951208703034186,50.15959675112914,1,0,1,0.7844456359521024,71,40,178.0132459742837,27.966720172919747,high,3,1,0,0
295,54.48378612561772,88.15444035221519,0,3,0,-0.0238835512608042,5,38,333.8060188034965,8.484010643783225,high,3,1,0,0
179,33.18456049228711,10.60686984089118,2,1,0,0.1902617823891021,25,10,459.956879529465,17.812800956294247,medium,3,1,0,0
110,29.531562978371284,21.45830606542973,0,3,0,0.0212148818893751,85,38,361.37410033617726,16.155770167894254,medium,3,1,0,0
191,45.45128086593756,40.36784920260678,1,1,0,-0.0358589218303497,47,40,281.32048091285856,16.398846017189005,medium,3,1,0,0
10,15.984368631629357,55.3325417511939,2,3,0,0.1785141163604873,1,8,132.79366765272405,17.651378817795205,high,3,1,0,0
53,47.737246385375904,26.148218087501792,1,0,0,0.8176878878246117,32,22,142.06108101502525,6.541922621227782,low,3,1,0,0
68,18.10045081334537,10.765698784536252,2,0,0,-0.1727432069711765,68,44,453.92718589983184,6.945289587781851,high,3,1,0,0
157,43.788900153187015,50.20487340839535,1,2,0,-0.0211272747091577,56,47,267.937156956,7.890763139978003,medium,3,1,0,0
174,14.795325955515349,45.51616734736087,2,2,0,-0.1963074930808235,88,47,422.4065323763437,7.041663749446999,high,3,1,0,0
136,31.143880358443983,19.32062495683251,1,0,0,0.2741472782861098,32,29,488.7510008331553,13.496884366082618,medium,4,1,0,0
242,35.33714822628731,14.237978462753327,2,2,0,0.1907363181672565,65,16,244.43382632835736,11.5620724303486,high,4,1,0,0
132,10.193212448908652,57.854228727808525,0,0,0,0.5701587989477979,77,24,71.37188090777309,9.190763412268003,high,4,1,0,0
221,26.978053129814505,31.90203618328271,1,1,0,-0.3022031338961812,5,5,148.61581941487185,15.335473656652876,high,4,1,0,0
216,29.056115885406992,19.94785608634478,0,0,0,-0.7887756798414636,18,9,150.5633163261387,10.737185203969831,high,4,1,0,0
29,56.01734057351662,22.527251720866204,2,0,0,0.7679111541204817,32,16,227.97223537467156,12.92016066566959,low,4,1,0,0
84,57.860504013884494,27.600698980983932,0,1,0,0.7989625569576984,37,48,194.95093546277917,18.63020143612472,low,4,1,0,0
183,5.271446649974042,18.79844752809071,0,0,0,0.9654230830396304,75,6,132.42939860871857,20.97381947647518,high,4,1,0,0
47,69.10332376927161,70.99159228299592,0,0,1,0.9481006730634004,1,36,284.839071808268,11.097966029571197,high,4,1,0,0
258,54.19591970457533,42.10235693073477,2,0,0,-0.8147031226279715,23,9,398.4635537240813,9.438458095697678,high,4,1,0,0
162,31.239609794492484,82.42754748412337,1,2,0,0.2621759742918883,89,14,489.7275210818338,12.509383910775924,high,4,1,0,0
233,74.04374074985394,31.53208225611668,2,2,0,-0.4933489771487969,17,20,450.8223189351807,18.257056355558245,high,4,1,0,0
174,69.19908874627825,93.5231891779934,0,3,0,0.984827459274472,2,14,358.94774579391714,13.493545341809869,high,5,1,0,0
157,35.92222222744808,39.38743153296109,0,0,0,-0.9963869768894108,31,14,65.7387938592739,22.9705265686119,medium,5,1,0,0
21,75.89008350656414,25.06878185889391,0,0,0,-0.8586318395868808,40,2,477.1262537319246,9.79171789544353,low,5,1,0,0
215,64.8825769511808,19.34239423263361,2,1,0,-0.2781243716030532,28,44,156.47277687986372,14.820761003720689,high,5,1,0,0
228,44.79084235102779,99.62509235032842,2,3,0,-0.8635163879879599,94,4,81.79583597169344,15.733082648049164,high,5,1,0,0
61,43.80497073564461,62.99321919083655,2,0,0,-0.7121931842546778,87,32,273.1599061249231,24.000039335334492,medium,5,1,0,0
192,62.19834077070243,47.34440593792617,2,2,0,-0.7170345095740955,7,29,491.1892032390343,6.65636490268054,medium,5,1,0,0
235,10.843104259042583,22.74878253026636,1,0,0,-0.7310246011640502,85,29,66.20716326080164,15.90559395887864,high,5,1,0,0
180,25.78197200514085,52.33422701767231,1,1,0,0.4296407390308845,39,2,217.2150902069166,20.19164662856736,medium,5,1,0,0
112,66.82998017954789,95.48886050186596,2,1,0,-0.2427939588371006,2,7,329.2495264109138,7.794661622309377,high,5,1,0,0
237,10.39164676312924,43.950815599073856,0,0,0,0.3531472219997813,3,0,471.4388187447289,16.757555754602457,high,5,1,0,0
209,39.85217621364795,28.213661281208804,0,0,0,-0.7122655339937789,3,31,305.0151578570228,27.8090881166374,high,5,1,0,0
53,60.88261538890009,10.076555552325791,0,3,0,-0.7204596642540559,60,35,154.3222001990074,28.8494438909028,low,6,1,0,0
15,59.53223956235154,42.67179910780754,2,3,0,0.7486378788424701,84,29,253.4589263265847,13.792623769892376,low,6,1,0,0
256,50.97284676309109,72.28141801414827,2,0,1,-0.8478945022335833,52,1,455.6435402360094,24.02900204565062,high,6,1,0,0
14,41.57232623642337,31.821408516698536,2,2,1,-0.2150119385966917,11,25,220.20959811221215,8.840080500971045,high,6,1,0,0
257,25.24753662023786,44.35636359560185,1,2,1,0.3963128488898833,51,25,354.32324634246584,15.350523914092484,high,6,1,0,0
290,16.65774882006874,86.67596016268702,2,2,0,0.7189087947562518,67,39,379.8168138821135,8.448744079902013,high,6,1,0,0
147,49.40426065655717,22.64031174303045,1,3,0,0.7041383826531065,99,45,286.9728780191699,17.81544942393321,medium,6,1,0,0
163,40.81725606272249,73.09491978976098,1,2,0,0.9346161601870976,61,26,275.8498641030478,28.73862618291333,medium,6,1,0,0
202,65.89921033830998,59.71804261328704,2,3,0,0.6212750522912811,29,43,376.52144997338894,7.081191787016634,high,6,1,0,0
68,22.493533284239028,22.30080149909245,2,3,0,0.6849543597154306,58,12,175.585679842735,26.24401731095706,medium,6,1,0,0
131,44.22591982392186,67.69796785960786,0,0,0,0.1433886876191652,67,8,371.7184475622613,20.11234713538181,medium,6,1,0,0
273,69.32338659685495,17.770511214241182,0,3,0,-0.742982736305333,47,41,487.1099332582495,12.916701514276564,high,6,1,0,0
88,38.25218220016883,61.16947369498851,0,2,0,-0.6200607656672241,2,18,307.9737299593047,8.642491377311678,medium,7,1,0,1
170,52.027055002545126,21.883441221302544,0,2,0,-0.9098872551682392,72,0,436.3799975094931,17.607865540680535,medium,7,1,0,1
45,32.08284470598774,58.15268207572066,0,0,0,0.4157973413708016,2,0,481.24241902128966,25.008801840158235,medium,7,1,0,1
292,21.93907141257136,85.12957209546141,1,3,0,-0.7667194124840504,1,10,310.80547385802214,26.036609974948256,high,7,1,0,1
196,16.084645694433284,15.359592946022849,1,0,0,-0.3429653996108519,69,0,481.6564374608971,14.99701807831055,high,7,1,0,1
45,64.8889475061053,20.57934136992096,2,0,0,-0.0103116645013605,48,0,374.3096152266942,18.84084477174896,low,7,1,0,1
200,46.29832417601354,37.15949166572791,1,2,0,0.4432301794002062,67,36,169.0658290634969,20.020958898451816,medium,7,1,0,1
247,64.17975541151776,57.19337063757058,2,2,0,-0.9648494975256314,68,4,456.1592272853744,5.70885692251009,high,7,1,0,1
156,21.830329649984414,75.9332756698344,0,3,0,0.874060036455073,78,33,337.89857846156656,25.762204696425854,medium,7,1,0,1
124,27.812583003213287,26.338170848860788,0,0,0,0.2774265462945431,81,5,265.21341057639404,24.07786141558617,medium,7,1,0,1
203,17.6210325289832,77.29649402347765,1,0,0,0.1728497145504524,17,48,294.0359676139588,9.016844132761594,high,7,1,0,1
198,27.19275194051216,95.02508318247652,2,3,0,-0.2741832038221627,44,2,454.9693635469727,8.557435436234554,high,7,1,0,1
129,26.96795134374121,74.50876634753772,0,3,0,-0.8110686655513801,67,11,449.3147292301909,29.98124878745578,medium,8,1,0,1
117,28.11390206317504,98.56703945533242,1,2,0,0.067293670158824,90,49,486.9719050955981,15.386150128969938,high,8,1,0,1
246,17.3930897568804,56.00014882199382,0,0,1,-0.4024333917645253,50,33,86.67187331415022,27.08960395556145,high,8,1,0,1
19,9.57642529301768,25.64153808484812,0,2,0,-0.9596723753798684,37,41,212.5170519687005,26.32672868997102,high,8,1,0,1
104,43.15438771659076,11.819124369287016,0,3,1,-0.875624390703903,71,47,73.14229433241897,29.89551401069208,high,8,1,0,1
30,39.366746263087,47.90168945545962,0,0,0,0.5842972202825993,59,28,404.14109073474856,23.056747560678925,medium,8,1,0,1
206,11.92883010089318,85.67924672138174,1,2,0,0.9733076852692232,79,17,142.08396149902757,12.060981923919565,high,8,1,0,1
295,78.81921316795683,22.247189247609175,2,3,0,-0.9196944847422932,38,18,214.7350054051696,10.88756113755473,high,8,1,0,1
59,61.30203990613265,47.365416412581695,1,3,0,0.7337724528730747,29,6,437.7235284613226,17.266502485282334,low,8,1,0,1
110,59.58560921995699,90.63202815364224,1,1,1,0.6394807203309487,24,34,403.9008750873061,5.2253714682318,high,8,1,0,1
29,41.7738175180519,56.74098200497899,2,2,0,0.5624529810683228,50,34,104.10218381044598,29.971797211314765,medium,8,1,0,1
201,12.075718417863694,96.82920605731216,1,2,0,0.7755189454954052,26,37,488.66859449551424,27.024214743781968,high,8,1,0,1
112,34.10704073846159,86.57435828128585,1,2,0,0.870416633566433,3,9,257.1281198405832,14.599889770632306,high,9,1,0,1
94,14.124323392156326,82.41953716579452,0,2,0,0.7414412789319411,31,16,499.0626454420562,11.967475494617966,high,9,1,0,1
21,43.58418839264032,45.858329336446864,0,3,1,0.966543049704398,81,36,381.8670213341517,13.629426417382469,high,9,1,0,1
131,31.55861732093248,33.19822418978936,2,1,1,-0.2154419995549901,57,18,219.95760438093825,29.3682749030364,high,9,1,0,1
235,24.975148491513306,61.11952584466696,2,1,0,0.1189460339156511,36,40,245.36995281857187,28.087832257885218,high,9,1,0,1
35,9.65413364642639,78.52144803655682,1,2,0,0.5080765579416795,92,48,226.11903358461132,10.902702757296112,high,9,1,0,1
75,37.4498509006686,86.01090009435036,0,1,0,0.7326360075717175,76,6,220.96350179331824,10.160116256707331,high,9,1,0,1
116,24.22780177947157,95.96382122375466,1,1,0,0.4098379166030612,66,1,253.0973220900875,8.00978377192909,high,9,1,0,1
177,11.048563140849073,15.596805851320036,1,2,0,-0.9034748708327676,28,37,404.4211747792144,21.31071768100852,high,9,1,0,1
144,27.451450104811062,10.9023402825533,1,1,0,0.4590065665750409,42,13,401.8754188938207,20.502736540110035,medium,9,1,0,1
48,71.2823078453116,98.9874823964453,2,2,0,-0.2732441911780154,28,16,477.796056908625,5.988338927192653,high,9,1,0,1
11,66.65639427336447,61.11192340000154,0,2,0,-0.3764726491455565,21,49,358.94746157142697,12.739608770232806,medium,9,1,0,1
286,57.8461001977083,41.41020218641847,0,0,0,0.7600557917856385,60,22,229.4243606836176,19.91964054849449,high,10,1,0,0
255,78.49445421148755,41.58873348423512,0,1,0,0.1628811557500729,51,16,189.84817814140396,16.25036159066314,high,10,1,0,0
210,55.28518933562717,82.87476966208548,0,2,0,-0.880068392494805,73,46,497.4540098577792,29.54126474538911,high,10,1,0,0
158,72.23821967924016,84.30974871075134,1,3,1,-0.6751792326390547,63,40,279.3981895880137,24.18172638042087,high,10,1,0,0
192,24.016178635880923,10.375193333095613,2,3,1,0.7561751328642403,30,22,222.9183675316941,20.633782598139064,high,10,1,0,0
293,27.661735252046917,88.06957356041553,1,0,0,0.5943656657291054,13,41,78.46672205432911,20.82484022959338,high,10,1,0,0
206,45.038726779440346,63.940583662413935,0,0,0,-0.0436713644543018,84,36,82.37969005389736,11.417798705820289,high,10,1,0,0
71,34.655589270585054,75.02148553099235,0,2,0,-0.0270954701943046,48,21,416.0551477001461,24.47878975954881,medium,10,1,0,0
283,35.564408684664514,84.77125449630256,0,0,0,-0.9296087580298596,45,20,359.07275088490644,29.186394605699107,high,10,1,0,0
281,72.02874709685739,63.22222528936244,0,3,0,-0.1117666085769282,20,42,313.6905264050181,7.39612329392089,high,10,1,0,0
62,48.05990303663649,87.71154455055796,2,3,0,0.9934141464288384,4,19,172.09468656879537,20.733798331353324,high,10,1,0,0
125,70.8693666776309,98.1723596452716,1,2,0,-0.6299773037963907,92,29,169.78218252430352,10.86198333532064,high,10,1,0,0
177,70.65440097996317,99.46957388700994,0,1,0,-0.5687504752660166,62,48,295.6287477568628,23.46888430597465,high,11,1,0,0
221,73.28383533355158,41.060638644368574,1,3,0,0.0723879088722734,64,7,349.0334557622079,27.69279120746662,high,11,1,0,0
