DateTime,Latitude,Longitude,Vehicle_Count,Speed,Congestion_Level,Weather,Road_Name,Traffic_Signal,Accident,Hour,Day,Month,Year,DayOfWeek,Weekday,IsWeekend,PeakHour,Minute,TimeSlot,Alternative_Route,Estimated_Delay
2026-08-09 06:40:00,17.42487501059656,78.47272187584382,92,64,Low,1,4,2,0,6,9,8,2026,3,6,1,2,40,Morning,No Alternate Route,0
2026-08-09 06:45:00,17.41113041300467,78.44791732667215,169,51,Moderate,2,1,2,0,6,9,8,2026,3,6,1,2,45,Morning,No Alternate Route,5
2026-08-09 06:50:00,17.41334260260162,78.44799320748363,169,50,Moderate,2,1,1,0,6,9,8,2026,3,6,1,2,50,Morning,No Alternate Route,5
2026-08-09 06:55:00,17.38522826286739,78.4884914485682,126,58,Moderate,1,0,2,0,6,9,8,2026,3,6,1,2,55,Morning,No Alternate Route,5
2026-08-09 07:00:00,17.42243789189975,78.4753344158444,537,40,High,3,4,1,0,7,9,8,2026,3,6,1,1,0,Morning,No Alternate Route,15
2026-08-09 07:05:00,17.38543611168146,78.48721513624419,578,23,High,2,0,0,0,7,9,8,2026,3,6,1,1,5,Morning,No Alternate Route,15
2026-08-09 07:10:00,17.49610840286948,78.39251169526611,563,27,High,1,3,0,0,7,9,8,2026,3,6,1,1,10,Morning,No Alternate Route,15
2026-08-09 07:15:00,17.38354043569083,78.48511366099517,564,39,High,3,0,0,0,7,9,8,2026,3,6,1,1,15,Morning,No Alternate Route,15
2026-08-09 07:20:00,17.49500615196612,78.39181297444158,533,20,High,3,3,2,0,7,9,8,2026,3,6,1,1,20,Morning,No Alternate Route,15
2026-08-09 07:25:00,17.38691432947581,78.4878862888964,652,11,Severe,1,0,2,0,7,9,8,2026,3,6,1,1,25,Morning,No Alternate Route,30
2026-08-09 07:30:00,17.38498352426848,78.48547712508352,505,35,High,0,0,1,0,7,9,8,2026,3,6,1,1,30,Morning,No Alternate Route,15
2026-08-09 07:35:00,17.38678097761242,78.48662417362597,598,20,High,0,0,2,0,7,9,8,2026,3,6,1,1,35,Morning,No Alternate Route,15
2026-08-09 07:40:00,17.49367917781854,78.39031624471748,578,34,High,3,3,0,1,7,9,8,2026,3,6,1,1,40,Morning,No Alternate Route,15
2026-08-09 07:45:00,17.49664057680858,78.39149362108417,504,25,High,3,3,0,0,7,9,8,2026,3,6,1,1,45,Morning,No Alternate Route,15
2026-08-09 07:50:00,17.4125046363559,78.44881479641666,648,17,Severe,1,1,0,0,7,9,8,2026,3,6,1,1,50,Morning,No Alternate Route,30
2026-08-09 07:55:00,17.41222955654679,78.44849268496901,455,38,High,2,1,0,0,7,9,8,2026,3,6,1,1,55,Morning,No Alternate Route,15
2026-08-09 08:00:00,17.49312990980094,78.39061408131495,586,20,High,0,3,1,0,8,9,8,2026,3,6,1,1,0,Morning,No Alternate Route,15
2026-08-09 08:05:00,17.4112025310825,78.44861651928295,696,17,Severe,0,1,2,0,8,9,8,2026,3,6,1,1,5,Morning,No Alternate Route,30
2026-08-09 08:10:00,17.38386997747985,78.48810767252562,687,13,Severe,1,0,2,0,8,9,8,2026,3,6,1,1,10,Morning,No Alternate Route,30
2026-08-09 08:15:00,17.41323554660906,78.44628065853249,538,27,High,0,1,1,0,8,9,8,2026,3,6,1,1,15,Morning,No Alternate Route,15
2026-08-09 08:20:00,17.45108487920877,78.38221019784712,554,22,High,1,2,1,0,8,9,8,2026,3,6,1,1,20,Morning,No Alternate Route,15
2026-08-09 08:25:00,17.44859020709335,78.38286649173077,466,25,High,0,2,1,0,8,9,8,2026,3,6,1,1,25,Morning,No Alternate Route,15
2026-08-09 08:30:00,17.38697961531577,78.48682099157082,576,32,High,0,0,1,0,8,9,8,2026,3,6,1,1,30,Morning,No Alternate Route,15
2026-08-09 08:35:00,17.49322079577194,78.39001940880861,620,13,Severe,2,3,2,0,8,9,8,2026,3,6,1,1,35,Morning,No Alternate Route,30
2026-08-09 08:40:00,17.41371456890076,78.44777259577965,634,13,Severe,1,1,2,0,8,9,8,2026,3,6,1,1,40,Morning,No Alternate Route,30
2026-08-09 08:45:00,17.41092336545089,78.44703272342502,463,34,High,2,1,0,1,8,9,8,2026,3,6,1,1,45,Morning,No Alternate Route,15
2026-08-09 08:50:00,17.38446052710587,78.48846040000008,673,15,Severe,2,0,1,0,8,9,8,2026,3,6,1,1,50,Morning,No Alternate Route,30
2026-08-09 08:55:00,17.38565133231116,78.48762387617963,623,19,Severe,3,0,0,0,8,9,8,2026,3,6,1,1,55,Morning,No Alternate Route,30
2026-08-09 09:00:00,17.42330703608427,78.47532059243206,462,31,High,0,4,1,0,9,9,8,2026,3,6,1,1,0,Morning,No Alternate Route,15
2026-08-09 09:05:00,17.42417555538451,78.47542720638894,619,13,Severe,2,4,2,0,9,9,8,2026,3,6,1,1,5,Morning,No Alternate Route,30
2026-08-09 09:10:00,17.38520318699629,78.48778313837965,700,16,Severe,1,0,2,0,9,9,8,2026,3,6,1,1,10,Morning,No Alternate Route,30
2026-08-09 09:15:00,17.49453724409845,78.39359030853629,452,29,High,0,3,0,0,9,9,8,2026,3,6,1,1,15,Morning,No Alternate Route,15
2026-08-09 09:20:00,17.38614986969565,78.48765242533722,496,37,High,3,0,2,0,9,9,8,2026,3,6,1,1,20,Morning,No Alternate Route,15
2026-08-09 09:25:00,17.45043013976829,78.38330334821183,462,21,High,1,2,2,0,9,9,8,2026,3,6,1,1,25,Morning,No Alternate Route,15
2026-08-09 09:30:00,17.38412741419087,78.48548387915093,498,32,High,0,0,1,0,9,9,8,2026,3,6,1,1,30,Morning,No Alternate Route,15
2026-08-09 09:35:00,17.45145081944481,78.38120465373976,584,25,High,0,2,2,0,9,9,8,2026,3,6,1,1,35,Morning,No Alternate Route,15
2026-08-09 09:40:00,17.38599811962488,78.48606055109856,673,19,Severe,2,0,2,0,9,9,8,2026,3,6,1,1,40,Morning,No Alternate Route,30
2026-08-09 09:45:00,17.49630125662257,78.39243084750474,659,20,Severe,0,3,0,0,9,9,8,2026,3,6,1,1,45,Morning,No Alternate Route,30
2026-08-09 09:50:00,17.49336715604767,78.39013994847996,683,10,Severe,2,3,1,0,9,9,8,2026,3,6,1,1,50,Morning,No Alternate Route,30
2026-08-09 09:55:00,17.44893426355524,78.38432749134304,459,40,High,2,2,1,0,9,9,8,2026,3,6,1,1,55,Morning,No Alternate Route,15
2026-08-09 10:00:00,17.41412667087083,78.44734479947385,212,42,Moderate,3,1,0,0,10,9,8,2026,3,6,1,1,0,Morning,No Alternate Route,5
2026-08-09 10:05:00,17.49636624139186,78.39077906749381,264,51,Moderate,1,3,1,0,10,9,8,2026,3,6,1,1,5,Morning,No Alternate Route,5
2026-08-09 10:10:00,17.38424146028013,78.48863345015177,260,58,Moderate,3,0,2,0,10,9,8,2026,3,6,1,1,10,Morning,No Alternate Route,5
2026-08-09 10:15:00,17.49353129892842,78.3915710053479,221,44,Moderate,2,3,2,0,10,9,8,2026,3,6,1,1,15,Morning,No Alternate Route,5
2026-08-09 10:20:00,17.41264483248425,78.44903819944517,187,45,Moderate,3,1,1,0,10,9,8,2026,3,6,1,1,20,Morning,No Alternate Route,5
2026-08-09 10:25:00,17.42434117900497,78.47331751048897,337,21,High,0,4,1,0,10,9,8,2026,3,6,1,1,25,Morning,No Alternate Route,15
2026-08-09 10:30:00,17.42238292867226,78.47384185045067,342,25,High,1,4,2,0,10,9,8,2026,3,6,1,1,30,Morning,No Alternate Route,15
2026-08-09 10:35:00,17.4109576683789,78.44876119022014,268,40,Moderate,0,1,1,0,10,9,8,2026,3,6,1,1,35,Morning,No Alternate Route,5
2026-08-09 10:40:00,17.49322767206896,78.39145476542106,274,45,Moderate,0,3,1,0,10,9,8,2026,3,6,1,1,40,Morning,No Alternate Route,5
2026-08-09 10:45:00,17.41313146906913,78.44836183597897,269,54,Moderate,1,1,1,1,10,9,8,2026,3,6,1,1,45,Morning,No Alternate Route,5
2026-08-09 10:50:00,17.41229447718649,78.44621801540606,305,39,High,2,1,0,0,10,9,8,2026,3,6,1,1,50,Morning,No Alternate Route,15
2026-08-09 10:55:00,17.44849925299913,78.381437839432,198,46,Moderate,1,2,1,0,10,9,8,2026,3,6,1,1,55,Morning,No Alternate Route,5
2026-08-09 11:00:00,17.41432231888676,78.44972546417982,332,30,High,3,1,2,0,11,9,8,2026,3,6,1,2,0,Morning,No Alternate Route,15
2026-08-09 11:05:00,17.49411490244746,78.39010366951659,309,30,High,1,3,1,0,11,9,8,2026,3,6,1,2,5,Morning,No Alternate Route,15
2026-08-09 11:10:00,17.41340304099624,78.44939223366782,240,57,Moderate,0,1,1,0,11,9,8,2026,3,6,1,2,10,Morning,No Alternate Route,5
2026-08-09 11:15:00,17.38584192549091,78.4855045460518,214,57,Moderate,3,0,1,1,11,9,8,2026,3,6,1,2,15,Morning,No Alternate Route,5
2026-08-09 11:20:00,17.45155718584145,78.38402106488856,297,51,Moderate,3,2,0,0,11,9,8,2026,3,6,1,2,20,Morning,No Alternate Route,5
2026-08-09 11:25:00,17.4964449352985,78.39174807118282,287,42,Moderate,0,3,2,0,11,9,8,2026,3,6,1,2,25,Morning,No Alternate Route,5
2026-08-09 11:30:00,17.41419419101416,78.44941609462172,264,51,Moderate,0,1,2,0,11,9,8,2026,3,6,1,2,30,Morning,No Alternate Route,5
2026-08-09 11:35:00,17.49654266747077,78.39102860281226,229,54,Moderate,3,3,1,0,11,9,8,2026,3,6,1,2,35,Morning,No Alternate Route,5
2026-08-09 11:40:00,17.41081773154131,78.4500325451513,348,31,High,2,1,0,0,11,9,8,2026,3,6,1,2,40,Morning,No Alternate Route,15
2026-08-09 11:45:00,17.42240812396536,78.47463375100274,243,47,Moderate,1,4,1,0,11,9,8,2026,3,6,1,2,45,Morning,No Alternate Route,5
2026-08-09 11:50:00,17.41216295222635,78.44818352402126,246,44,Moderate,3,1,2,0,11,9,8,2026,3,6,1,2,50,Morning,No Alternate Route,5
2026-08-09 11:55:00,17.42252535426616,78.47194937768305,254,45,Moderate,2,4,0,0,11,9,8,2026,3,6,1,2,55,Morning,No Alternate Route,5
2026-08-09 12:00:00,17.42533282516778,78.47558001272897,302,37,High,3,4,1,0,12,9,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,15
2026-08-09 12:05:00,17.45222143848763,78.3813181755116,220,49,Moderate,2,2,0,0,12,9,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,5
2026-08-09 12:10:00,17.41443945591502,78.4478877602127,269,56,Moderate,1,1,1,0,12,9,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,5
2026-08-09 12:15:00,17.42389641108603,78.47246016591652,273,52,Moderate,3,4,2,0,12,9,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,5
2026-08-09 12:20:00,17.42230150786652,78.472085631555,215,47,Moderate,1,4,0,0,12,9,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,5
2026-08-09 12:25:00,17.49582342461625,78.39161494550352,287,55,Moderate,1,3,1,0,12,9,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,5
2026-08-09 12:30:00,17.49532328389468,78.39200979066993,254,54,Moderate,1,3,2,0,12,9,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,5
2026-08-09 12:35:00,17.4504524451125,78.38207665187929,189,47,Moderate,2,2,0,0,12,9,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,5
2026-08-09 12:40:00,17.45175121029648,78.38390304185998,238,55,Moderate,3,2,1,0,12,9,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,5
2026-08-09 12:45:00,17.49606372874386,78.39202599824482,292,58,Moderate,0,3,1,0,12,9,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,5
2026-08-09 12:50:00,17.42239455980015,78.47216035913559,280,44,Moderate,1,4,0,0,12,9,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,5
2026-08-09 12:55:00,17.41362656807249,78.44864846492223,347,33,High,3,1,1,0,12,9,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,15
2026-08-09 13:00:00,17.45119815647594,78.38288541927952,271,51,Moderate,3,2,1,0,13,9,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,5
2026-08-09 13:05:00,17.38465612203482,78.48491822304099,181,46,Moderate,3,0,2,0,13,9,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,5
2026-08-09 13:10:00,17.49551048837651,78.39190375530778,267,46,Moderate,3,3,0,0,13,9,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,5
2026-08-09 13:15:00,17.41450782756253,78.44802550559555,313,37,High,3,1,2,0,13,9,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,15
2026-08-09 13:20:00,17.42376330276056,78.47518899995642,248,43,Moderate,3,4,2,0,13,9,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,5
2026-08-09 13:25:00,17.42373881916949,78.47318029567938,243,53,Moderate,1,4,0,0,13,9,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,5
2026-08-09 13:30:00,17.41251954614705,78.44631682752983,258,57,Moderate,1,1,0,0,13,9,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,5
2026-08-09 13:35:00,17.3846515268543,78.48653800143832,241,42,Moderate,0,0,1,0,13,9,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,5
2026-08-09 13:40:00,17.41367349465083,78.44981363279504,220,56,Moderate,2,1,0,0,13,9,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,5
2026-08-09 13:45:00,17.38306646967439,78.48734478977548,259,58,Moderate,1,0,1,0,13,9,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,5
2026-08-09 13:50:00,17.41363001669737,78.45014459642374,272,47,Moderate,3,1,1,0,13,9,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,5
2026-08-09 13:55:00,17.49435080855645,78.3900674747133,296,56,Moderate,0,3,1,0,13,9,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,5
2026-08-09 14:00:00,17.38619363368155,78.48709968516276,269,48,Moderate,2,0,0,0,14,9,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,5
2026-08-09 14:05:00,17.45215533000134,78.38402687866234,349,33,High,0,2,1,0,14,9,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,15
2026-08-09 14:10:00,17.49535020608834,78.39179161682847,288,44,Moderate,1,3,0,0,14,9,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,5
2026-08-09 14:15:00,17.42313473099813,78.47463516059379,280,60,Moderate,0,4,2,0,14,9,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,5
2026-08-09 14:20:00,17.3852754330496,78.48580232449255,350,25,High,0,0,1,0,14,9,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,15
2026-08-09 14:25:00,17.42488669247647,78.47380400943723,189,44,Moderate,0,4,0,0,14,9,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,5
2026-08-09 14:30:00,17.41436802134985,78.44712694851808,223,40,Moderate,1,1,2,0,14,9,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,5
2026-08-09 14:35:00,17.49467303570277,78.39108564192757,302,38,High,1,3,1,0,14,9,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,15
2026-08-09 14:40:00,17.45141095445769,78.38276275799035,234,59,Moderate,2,2,1,0,14,9,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,5
2026-08-09 14:45:00,17.49477250778558,78.39337354306397,254,54,Moderate,1,3,0,0,14,9,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,5
2026-08-09 14:50:00,17.4947782372446,78.39012391974778,213,48,Moderate,0,3,2,0,14,9,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,5
2026-08-09 14:55:00,17.45168792234469,78.3809135095341,263,56,Moderate,1,2,1,0,14,9,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,5
2026-08-09 15:00:00,17.42521133488601,78.47225387621697,225,47,Moderate,0,4,2,0,15,9,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,5
2026-08-09 15:05:00,17.41194795857132,78.44996011004525,316,29,High,0,1,1,0,15,9,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,15
2026-08-09 15:10:00,17.49344448368085,78.38988462361039,241,42,Moderate,3,3,1,0,15,9,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,5
2026-08-09 15:15:00,17.38450878968614,78.48807183706478,344,31,High,1,0,0,0,15,9,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,15
2026-08-09 15:20:00,17.4514336027566,78.38165620997962,276,56,Moderate,0,2,0,0,15,9,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,5
2026-08-09 15:25:00,17.41415961919149,78.44698970704832,301,22,High,2,1,2,0,15,9,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,15
2026-08-09 15:30:00,17.38621554537999,78.48586749335033,341,32,High,2,0,0,0,15,9,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,15
2026-08-09 15:35:00,17.4951216119333,78.3930391085142,196,45,Moderate,3,3,2,0,15,9,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,5
2026-08-09 15:40:00,17.41234846182214,78.44801433984732,266,53,Moderate,1,1,1,0,15,9,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,5
2026-08-09 15:45:00,17.49380069708427,78.39353266350103,294,60,Moderate,3,3,2,0,15,9,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,5
2026-08-09 15:50:00,17.38685045097107,78.48650870202368,287,55,Moderate,2,0,2,0,15,9,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,5
2026-08-09 15:55:00,17.42263690146205,78.47456094215752,224,60,Moderate,2,4,2,0,15,9,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,5
2026-08-09 16:00:00,17.41060885034365,78.44653702777859,338,32,High,0,1,2,0,16,9,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,15
2026-08-09 16:05:00,17.49426026406838,78.3933197127632,367,23,High,3,3,1,0,16,9,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,15
2026-08-09 16:10:00,17.45191396378904,78.38069904696903,370,36,High,1,2,1,0,16,9,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,15
2026-08-09 16:15:00,17.49450967122257,78.39235592189985,431,35,High,2,3,2,0,16,9,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,15
2026-08-09 16:20:00,17.42491009552771,78.47191984037418,491,37,High,3,4,1,0,16,9,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,15
2026-08-09 16:25:00,17.38543060430021,78.48761562956614,422,32,High,3,0,1,0,16,9,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,15
2026-08-09 16:30:00,17.42580782380814,78.47250029312387,396,25,High,3,4,2,0,16,9,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,15
2026-08-09 16:35:00,17.495259382771,78.39227088793223,450,24,High,0,3,1,0,16,9,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,15
2026-08-09 16:40:00,17.44943030126853,78.38071999363862,422,39,High,2,2,2,0,16,9,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,15
2026-08-09 16:45:00,17.4127729916443,78.44717921854829,441,30,High,2,1,1,0,16,9,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,15
2026-08-09 16:50:00,17.38349576214618,78.48562920500387,314,33,High,1,0,2,0,16,9,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,15
2026-08-09 16:55:00,17.49657913330077,78.39183885469434,385,25,High,2,3,2,0,16,9,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,15
2026-08-09 17:00:00,17.49281055768144,78.38995023781247,410,29,High,1,3,0,0,17,9,8,2026,3,6,1,0,0,Evening,No Alternate Route,15
2026-08-09 17:05:00,17.4234373352058,78.47464252031727,439,24,High,0,4,1,0,17,9,8,2026,3,6,1,0,5,Evening,No Alternate Route,15
2026-08-09 17:10:00,17.42305493541522,78.47482780037217,489,24,High,1,4,1,0,17,9,8,2026,3,6,1,0,10,Evening,No Alternate Route,15
2026-08-09 17:15:00,17.38458902972611,78.48593361460861,343,35,High,0,0,2,0,17,9,8,2026,3,6,1,0,15,Evening,No Alternate Route,15
2026-08-09 17:20:00,17.38317000241868,78.48536946643245,369,23,High,1,0,2,0,17,9,8,2026,3,6,1,0,20,Evening,No Alternate Route,15
2026-08-09 17:25:00,17.38451050589731,78.48727452786731,486,37,High,0,0,1,0,17,9,8,2026,3,6,1,0,25,Evening,No Alternate Route,15
2026-08-09 17:30:00,17.4519068683307,78.38268344926314,317,24,High,2,2,2,0,17,9,8,2026,3,6,1,0,30,Evening,No Alternate Route,15
2026-08-09 17:35:00,17.41084053140554,78.44838767647936,335,36,High,1,1,0,0,17,9,8,2026,3,6,1,0,35,Evening,No Alternate Route,15
2026-08-09 17:40:00,17.38329070608716,78.48762003713541,394,23,High,0,0,1,0,17,9,8,2026,3,6,1,0,40,Evening,No Alternate Route,15
2026-08-09 17:45:00,17.38368329006182,78.48818540159338,360,29,High,1,0,1,0,17,9,8,2026,3,6,1,0,45,Evening,No Alternate Route,15
2026-08-09 17:50:00,17.45192855956324,78.383876401508,421,29,High,3,2,2,0,17,9,8,2026,3,6,1,0,50,Evening,No Alternate Route,15
2026-08-09 17:55:00,17.41393526684809,78.44865518539757,410,25,High,0,1,0,0,17,9,8,2026,3,6,1,0,55,Evening,No Alternate Route,15
2026-08-09 18:00:00,17.49614291298115,78.39359531324456,593,32,High,1,3,2,0,18,9,8,2026,3,6,1,0,0,Evening,No Alternate Route,15
2026-08-09 18:05:00,17.45184224366573,78.38451600011312,587,28,High,2,2,1,0,18,9,8,2026,3,6,1,0,5,Evening,No Alternate Route,15
2026-08-09 18:10:00,17.38508961467663,78.48833719775106,632,10,Severe,0,0,0,0,18,9,8,2026,3,6,1,0,10,Evening,No Alternate Route,30
2026-08-09 18:15:00,17.41451692830818,78.44891262790675,573,29,High,1,1,2,0,18,9,8,2026,3,6,1,0,15,Evening,No Alternate Route,15
2026-08-09 18:20:00,17.44992275075792,78.38158239088528,594,40,High,1,2,2,0,18,9,8,2026,3,6,1,0,20,Evening,No Alternate Route,15
2026-08-09 18:25:00,17.49351230447289,78.39214265329943,529,32,High,2,3,2,0,18,9,8,2026,3,6,1,0,25,Evening,No Alternate Route,15
2026-08-09 18:30:00,17.49377692738149,78.39162890652588,589,31,High,0,3,2,0,18,9,8,2026,3,6,1,0,30,Evening,No Alternate Route,15
2026-08-09 18:35:00,17.41176801714953,78.44734695364299,750,14,Severe,2,1,0,0,18,9,8,2026,3,6,1,0,35,Evening,No Alternate Route,30
2026-08-09 18:40:00,17.45133020879591,78.38214736115748,520,39,High,1,2,0,0,18,9,8,2026,3,6,1,0,40,Evening,No Alternate Route,15
2026-08-09 18:45:00,17.42498135772579,78.47462211253963,705,15,Severe,3,4,0,0,18,9,8,2026,3,6,1,0,45,Evening,No Alternate Route,30
2026-08-09 18:50:00,17.42469284567162,78.47430338619692,512,21,High,1,4,0,0,18,9,8,2026,3,6,1,0,50,Evening,No Alternate Route,15
2026-08-09 18:55:00,17.49298596983456,78.39205037370918,681,18,Severe,2,3,1,0,18,9,8,2026,3,6,1,0,55,Evening,No Alternate Route,30
2026-08-09 19:00:00,17.41334132089599,78.44858595319769,615,16,Severe,2,1,0,0,19,9,8,2026,3,6,1,0,0,Evening,No Alternate Route,30
2026-08-09 19:05:00,17.49525162885439,78.39162907983797,523,23,High,3,3,0,0,19,9,8,2026,3,6,1,0,5,Evening,No Alternate Route,15
2026-08-09 19:10:00,17.45050082956404,78.38444929804382,597,34,High,1,2,0,0,19,9,8,2026,3,6,1,0,10,Evening,No Alternate Route,15
2026-08-09 19:15:00,17.42409898098304,78.47474399544657,534,23,High,0,4,0,0,19,9,8,2026,3,6,1,0,15,Evening,No Alternate Route,15
2026-08-09 19:20:00,17.49470960131966,78.38997087103512,743,14,Severe,3,3,1,0,19,9,8,2026,3,6,1,0,20,Evening,No Alternate Route,30
2026-08-09 19:25:00,17.42212947205925,78.47375818272613,560,38,High,2,4,1,0,19,9,8,2026,3,6,1,0,25,Evening,No Alternate Route,15
2026-08-09 19:30:00,17.45226252172989,78.38142270238825,612,12,Severe,1,2,2,0,19,9,8,2026,3,6,1,0,30,Evening,No Alternate Route,30
2026-08-09 19:35:00,17.49565968494711,78.39121561716108,612,13,Severe,0,3,2,0,19,9,8,2026,3,6,1,0,35,Evening,No Alternate Route,30
2026-08-09 19:40:00,17.38310985948454,78.48509997098519,580,21,High,1,0,0,0,19,9,8,2026,3,6,1,0,40,Evening,No Alternate Route,15
2026-08-09 19:45:00,17.41138935459484,78.4497810853515,666,12,Severe,3,1,0,0,19,9,8,2026,3,6,1,0,45,Evening,No Alternate Route,30
2026-08-09 19:50:00,17.44985638642619,78.38378861764734,608,17,Severe,0,2,2,0,19,9,8,2026,3,6,1,0,50,Evening,No Alternate Route,30
2026-08-09 19:55:00,17.38695415091421,78.48851601574638,704,17,Severe,3,0,2,0,19,9,8,2026,3,6,1,0,55,Evening,No Alternate Route,30
2026-08-09 20:00:00,17.44907316596071,78.38246118473872,727,10,Severe,0,2,1,0,20,9,8,2026,3,6,1,0,0,Evening,No Alternate Route,30
2026-08-09 20:05:00,17.44968332430334,78.38137990656998,520,35,High,3,2,2,0,20,9,8,2026,3,6,1,0,5,Evening,No Alternate Route,15
2026-08-09 20:10:00,17.42552513727025,78.4749782362345,750,10,Severe,0,4,1,1,20,9,8,2026,3,6,1,0,10,Evening,No Alternate Route,30
2026-08-09 20:15:00,17.49317435386333,78.39177065082853,642,20,Severe,3,3,0,0,20,9,8,2026,3,6,1,0,15,Evening,No Alternate Route,30
2026-08-09 20:20:00,17.448454422611,78.38357600346374,672,16,Severe,3,2,0,0,20,9,8,2026,3,6,1,0,20,Evening,No Alternate Route,30
2026-08-09 20:25:00,17.45084039466296,78.38413909499558,681,20,Severe,3,2,1,0,20,9,8,2026,3,6,1,0,25,Evening,No Alternate Route,30
2026-08-09 20:30:00,17.41179158017287,78.44915930695078,560,33,High,1,1,1,0,20,9,8,2026,3,6,1,0,30,Evening,No Alternate Route,15
2026-08-09 20:35:00,17.44862786218503,78.38418453180728,546,29,High,0,2,2,0,20,9,8,2026,3,6,1,0,35,Evening,No Alternate Route,15
2026-08-09 20:40:00,17.49457025459316,78.39123730850332,615,20,Severe,0,3,0,0,20,9,8,2026,3,6,1,0,40,Evening,No Alternate Route,30
2026-08-09 20:45:00,17.44923798323307,78.38194022997668,775,16,Severe,1,2,1,0,20,9,8,2026,3,6,1,0,45,Evening,No Alternate Route,30
2026-08-09 20:50:00,17.44954312042454,78.3825794917919,537,37,High,1,2,2,0,20,9,8,2026,3,6,1,0,50,Evening,No Alternate Route,15
2026-08-09 20:55:00,17.42421150770782,78.47449306288817,511,38,High,2,4,0,0,20,9,8,2026,3,6,1,0,55,Evening,No Alternate Route,15
2026-08-09 21:00:00,17.42472001755631,78.47260123984455,130,47,Moderate,2,4,0,0,21,9,8,2026,3,6,1,0,0,Night,No Alternate Route,5
2026-08-09 21:05:00,17.4964900978963,78.39146857104534,81,74,Low,0,3,1,0,21,9,8,2026,3,6,1,0,5,Night,No Alternate Route,0
2026-08-09 21:10:00,17.45000993767637,78.38319484936049,160,47,Moderate,1,2,2,0,21,9,8,2026,3,6,1,0,10,Night,No Alternate Route,5
2026-08-09 21:15:00,17.44940758877382,78.38406011333969,166,45,Moderate,2,2,1,0,21,9,8,2026,3,6,1,0,15,Night,No Alternate Route,5
2026-08-09 21:20:00,17.3848484888568,78.48779682374891,180,57,Moderate,2,0,2,0,21,9,8,2026,3,6,1,0,20,Night,No Alternate Route,5
